 

stn;time;rco150z0;qrco150z0
LUZ;202308170130;0;4
LUZ;202308170140;0;4
LUZ;202308170150;0;4
LUZ;202308170200;0;4
LUZ;202308170210;0;4
LUZ;202308170220;0;4
LUZ;202308170230;0;4
LUZ;202308170240;0;4
LUZ;202308170250;0;4
LUZ;202308170300;0;4
LUZ;202308170310;0;4
LUZ;202308170320;0;4
LUZ;202308170330;0;4
LUZ;202308170340;0;4
LUZ;202308170350;0;4
LUZ;202308170400;0;4
LUZ;202308170410;0;4
LUZ;202308170420;0;4
LUZ;202308170430;0;4
LUZ;202308170440;0;4
LUZ;202308170450;0;4
LUZ;202308170500;0;4
LUZ;202308170510;0;4
LUZ;202308170520;0;4
LUZ;202308170530;0;4
LUZ;202308170540;0;4
LUZ;202308170550;0;4
LUZ;202308170600;0;4
LUZ;202308170610;0;4
LUZ;202308170620;0;4
LUZ;202308170630;0;4
LUZ;202308170640;0;4
LUZ;202308170650;0;4
LUZ;202308170700;0;4
LUZ;202308170710;0;4
LUZ;202308170720;0;4
LUZ;202308170730;0;4
LUZ;202308170740;0;4
LUZ;202308170750;0;4
LUZ;202308170800;0;4
LUZ;202308170810;0;4
LUZ;202308170820;0;4
LUZ;202308170830;0;4
LUZ;202308170840;0;4
LUZ;202308170850;0;4
LUZ;202308170900;0;4
LUZ;202308170910;0;4
LUZ;202308170920;0;4
LUZ;202308170930;0;4
LUZ;202308170940;0;4
LUZ;202308170950;0;4
LUZ;202308171000;0;4
LUZ;202308171010;0;4
LUZ;202308171020;0;4
LUZ;202308171030;6;4
LUZ;202308171040;10;4
LUZ;202308171050;10;4
LUZ;202308171100;6;4
LUZ;202308171110;3;4
LUZ;202308171120;6;4
LUZ;202308171130;5;4
LUZ;202308171140;6;4
LUZ;202308171150;4;4
LUZ;202308171200;0;4
LUZ;202308171210;0;4
LUZ;202308171220;0;4
LUZ;202308171230;0;4
LUZ;202308171240;0;4
LUZ;202308171250;0;4
LUZ;202308171300;0;4
LUZ;202308171310;0;4
LUZ;202308171320;0;4
LUZ;202308171330;0;4
LUZ;202308171340;0;4
LUZ;202308171350;0;4
LUZ;202308171400;0;4
LUZ;202308171410;4;4
LUZ;202308171420;1;4
LUZ;202308171430;0;4
LUZ;202308171440;9;4
LUZ;202308171450;5;4
LUZ;202308171500;1;4
LUZ;202308171510;0;4
LUZ;202308171520;0;4
LUZ;202308171530;0;4
LUZ;202308171540;0;4
LUZ;202308171550;0;4
LUZ;202308171600;0;4
LUZ;202308171610;0;4
LUZ;202308171620;0;4
LUZ;202308171630;0;4
LUZ;202308171640;0;4
LUZ;202308171650;0;4
LUZ;202308171700;0;4
LUZ;202308171710;0;4
LUZ;202308171720;0;4
LUZ;202308171730;0;4
LUZ;202308171740;0;4
LUZ;202308171750;0;4
LUZ;202308171800;0;4
LUZ;202308171810;0;4
LUZ;202308171820;0;4
LUZ;202308171830;0;4
LUZ;202308171840;0;4
LUZ;202308171850;0;4
LUZ;202308171900;0;4
LUZ;202308171910;0;4
LUZ;202308171920;0;4
LUZ;202308171930;0;4
LUZ;202308171940;0;4
LUZ;202308171950;0;4
LUZ;202308172000;0;4
LUZ;202308172010;0;4
LUZ;202308172020;0;4
LUZ;202308172030;0;4
LUZ;202308172040;0;4
LUZ;202308172050;0;4
LUZ;202308172100;0;4
LUZ;202308172110;0;4
LUZ;202308172120;0;4
LUZ;202308172130;0;4
LUZ;202308172140;0;4
LUZ;202308172150;0;4
LUZ;202308172200;0;4
LUZ;202308172210;0;4
LUZ;202308172220;0;4
LUZ;202308172230;0;4
LUZ;202308172240;0;4
LUZ;202308172250;0;4
LUZ;202308172300;0;4
LUZ;202308172310;0;4
LUZ;202308172320;0;4
LUZ;202308172330;0;4
LUZ;202308172340;0;4
LUZ;202308172350;0;4
LUZ;202308180000;0;4
LUZ;202308180010;0;4
LUZ;202308180020;0;4
LUZ;202308180030;0;4
LUZ;202308180040;0;4
LUZ;202308180050;0;4
LUZ;202308180100;0;4
LUZ;202308180110;0;4
LUZ;202308180120;0;4
LUZ;202308180130;0;4
LUZ;202308180140;0;4
LUZ;202308180150;0;4
LUZ;202308180200;0;4
LUZ;202308180210;0;4
LUZ;202308180220;0;4
LUZ;202308180230;0;4
LUZ;202308180240;0;4
LUZ;202308180250;0;4
LUZ;202308180300;0;4
LUZ;202308180310;0;4
LUZ;202308180320;0;4
LUZ;202308180330;0;4
LUZ;202308180340;0;4
LUZ;202308180350;0;4
LUZ;202308180400;0;4
LUZ;202308180410;0;4
LUZ;202308180420;0;4
LUZ;202308180430;0;4
LUZ;202308180440;0;4
LUZ;202308180450;0;4
LUZ;202308180500;0;4
LUZ;202308180510;0;4
LUZ;202308180520;0;4
LUZ;202308180530;0;4
LUZ;202308180540;0;4
LUZ;202308180550;0;4
LUZ;202308180600;0;4
LUZ;202308180610;0;4
LUZ;202308180620;0;4
LUZ;202308180630;0;4
LUZ;202308180640;0;4
LUZ;202308180650;0;4
LUZ;202308180700;0;4
LUZ;202308180710;0;4
LUZ;202308180720;0;4
LUZ;202308180730;0;4
LUZ;202308180740;0;4
LUZ;202308180750;0;4
LUZ;202308180800;0;4
LUZ;202308180810;0;4
LUZ;202308180820;0;4
LUZ;202308180830;0;4
LUZ;202308180840;0;4
LUZ;202308180850;0;4
LUZ;202308180900;0;4
LUZ;202308180910;0;4
LUZ;202308180920;0;4
LUZ;202308180930;0;4
LUZ;202308180940;0;4
LUZ;202308180950;0;4
LUZ;202308181000;0;4
LUZ;202308181010;0;4
LUZ;202308181020;0;4
LUZ;202308181030;0;4
LUZ;202308181040;0;4
LUZ;202308181050;0;4
LUZ;202308181100;0;4
LUZ;202308181110;0;4
LUZ;202308181120;0;4
LUZ;202308181130;0;4
LUZ;202308181140;0;4
LUZ;202308181150;0;4
LUZ;202308181200;0;4
LUZ;202308181210;0;4
LUZ;202308181220;0;4
LUZ;202308181230;0;4
LUZ;202308181240;0;4
LUZ;202308181250;0;4
LUZ;202308181300;0;4
LUZ;202308181310;0;4
LUZ;202308181320;0;4
LUZ;202308181330;0;4
LUZ;202308181340;0;4
LUZ;202308181350;0;4
LUZ;202308181400;0;4
LUZ;202308181410;0;4
LUZ;202308181420;0;4
LUZ;202308181430;0;4
LUZ;202308181440;0;4
LUZ;202308181450;0;4
LUZ;202308181500;0;4
LUZ;202308181510;0;4
LUZ;202308181520;0;4
LUZ;202308181530;0;4
LUZ;202308181540;0;4
LUZ;202308181550;0;4
LUZ;202308181600;0;4
LUZ;202308181610;0;4
LUZ;202308181620;0;4
LUZ;202308181630;0;4
LUZ;202308181640;0;4
LUZ;202308181650;0;4
LUZ;202308181700;0;4
LUZ;202308181710;0;4
LUZ;202308181720;0;4
LUZ;202308181730;0;4
LUZ;202308181740;0;4
LUZ;202308181750;0;4
LUZ;202308181800;0;4
LUZ;202308181810;0;4
LUZ;202308181820;0;4
LUZ;202308181830;0;4
LUZ;202308181840;0;4
LUZ;202308181850;0;4
LUZ;202308181900;0;4
LUZ;202308181910;0;4
LUZ;202308181920;0;4
LUZ;202308181930;0;4
LUZ;202308181940;0;4
LUZ;202308181950;0;4
LUZ;202308182000;0;4
LUZ;202308182010;0;4
LUZ;202308182020;0;4
LUZ;202308182030;0;4
LUZ;202308182040;0;4
LUZ;202308182050;0;4
LUZ;202308182100;0;4
LUZ;202308182110;0;4
LUZ;202308182120;0;4
LUZ;202308182130;0;4
LUZ;202308182140;0;4
LUZ;202308182150;0;4
LUZ;202308182200;0;4
LUZ;202308182210;0;4
LUZ;202308182220;0;4
LUZ;202308182230;0;4
LUZ;202308182240;0;4
LUZ;202308182250;0;4
LUZ;202308182300;0;4
LUZ;202308182310;0;4
LUZ;202308182320;0;4
LUZ;202308182330;0;4
LUZ;202308182340;0;4
LUZ;202308182350;0;4
LUZ;202308190000;0;4
LUZ;202308190010;0;4
LUZ;202308190020;0;4
LUZ;202308190030;0;4
LUZ;202308190040;0;4
LUZ;202308190050;0;4
LUZ;202308190100;0;4
LUZ;202308190110;0;4
LUZ;202308190120;0;4
LUZ;202308190130;0;4
LUZ;202308190140;0;4
LUZ;202308190150;0;4
LUZ;202308190200;0;4
LUZ;202308190210;0;4
LUZ;202308190220;0;4
LUZ;202308190230;0;4
LUZ;202308190240;0;4
LUZ;202308190250;0;4
LUZ;202308190300;0;4
LUZ;202308190310;0;4
LUZ;202308190320;0;4
LUZ;202308190330;0;4
LUZ;202308190340;0;4
LUZ;202308190350;0;4
LUZ;202308190400;0;4
LUZ;202308190410;0;4
LUZ;202308190420;0;4
LUZ;202308190430;0;4
LUZ;202308190440;0;4
LUZ;202308190450;0;4
LUZ;202308190500;0;4
LUZ;202308190510;0;4
LUZ;202308190520;0;4
LUZ;202308190530;0;4
LUZ;202308190540;0;4
LUZ;202308190550;0;4
LUZ;202308190600;0;4
LUZ;202308190610;0;4
LUZ;202308190620;0;4
LUZ;202308190630;0;4
LUZ;202308190640;0;4
LUZ;202308190650;0;4
LUZ;202308190700;0;4
LUZ;202308190710;0;4
LUZ;202308190720;0;4
LUZ;202308190730;0;4
LUZ;202308190740;0;4
LUZ;202308190750;0;4
LUZ;202308190800;0;4
LUZ;202308190810;0;4
LUZ;202308190820;0;4
LUZ;202308190830;0;4
LUZ;202308190840;0;4
LUZ;202308190850;0;4
LUZ;202308190900;0;4
LUZ;202308190910;0;4
LUZ;202308190920;0;4
LUZ;202308190930;0;4
LUZ;202308190940;0;4
LUZ;202308190950;0;4
LUZ;202308191000;0;4
LUZ;202308191010;0;4
LUZ;202308191020;0;4
LUZ;202308191030;0;4
LUZ;202308191040;0;4
LUZ;202308191050;0;4
LUZ;202308191100;0;4
LUZ;202308191110;0;4
LUZ;202308191120;0;4
LUZ;202308191130;0;4
LUZ;202308191140;0;4
LUZ;202308191150;0;4
LUZ;202308191200;0;4
LUZ;202308191210;0;4
LUZ;202308191220;0;4
LUZ;202308191230;0;4
LUZ;202308191240;0;4
LUZ;202308191250;0;4
LUZ;202308191300;0;4
LUZ;202308191310;0;4
LUZ;202308191320;0;4
LUZ;202308191330;0;4
LUZ;202308191340;0;4
LUZ;202308191350;0;4
LUZ;202308191400;0;4
LUZ;202308191410;0;4
LUZ;202308191420;0;4
LUZ;202308191430;0;4
LUZ;202308191440;0;4
LUZ;202308191450;0;4
LUZ;202308191500;0;4
LUZ;202308191510;0;4
LUZ;202308191520;0;4
LUZ;202308191530;0;4
LUZ;202308191540;0;4
LUZ;202308191550;0;4
LUZ;202308191600;0;4
LUZ;202308191610;0;4
LUZ;202308191620;0;4
LUZ;202308191630;0;4
LUZ;202308191640;0;4
LUZ;202308191650;0;4
LUZ;202308191700;0;4
LUZ;202308191710;0;4
LUZ;202308191720;0;4
LUZ;202308191730;0;4
LUZ;202308191740;0;4
LUZ;202308191750;0;4
LUZ;202308191800;0;4
LUZ;202308191810;0;4
LUZ;202308191820;0;4
LUZ;202308191830;0;4
LUZ;202308191840;0;4
LUZ;202308191850;0;4
LUZ;202308191900;0;4
LUZ;202308191910;0;4
LUZ;202308191920;0;4
LUZ;202308191930;0;4
LUZ;202308191940;0;4
LUZ;202308191950;0;4
LUZ;202308192000;0;4
LUZ;202308192010;0;4
LUZ;202308192020;0;4
LUZ;202308192030;0;4
LUZ;202308192040;0;4
LUZ;202308192050;0;4
LUZ;202308192100;0;4
LUZ;202308192110;0;4
LUZ;202308192120;0;4
LUZ;202308192130;0;4
LUZ;202308192140;0;4
LUZ;202308192150;0;4
LUZ;202308192200;0;4
LUZ;202308192210;0;4
LUZ;202308192220;0;4
LUZ;202308192230;0;4
LUZ;202308192240;0;4
LUZ;202308192250;0;4
LUZ;202308192300;0;4
LUZ;202308192310;0;4
LUZ;202308192320;0;4
LUZ;202308192330;0;4
LUZ;202308192340;0;4
LUZ;202308192350;0;4
LUZ;202308200000;0;4
LUZ;202308200010;0;4
LUZ;202308200020;0;4
LUZ;202308200030;0;4
LUZ;202308200040;0;4
LUZ;202308200050;0;4
LUZ;202308200100;0;4
LUZ;202308200110;0;4
LUZ;202308200120;0;4
LUZ;202308200130;0;4
LUZ;202308200140;0;4
LUZ;202308200150;0;4
LUZ;202308200200;0;4
LUZ;202308200210;0;4
LUZ;202308200220;0;4
LUZ;202308200230;0;4
LUZ;202308200240;0;4
LUZ;202308200250;0;4
LUZ;202308200300;0;4
LUZ;202308200310;0;4
LUZ;202308200320;0;4
LUZ;202308200330;0;4
LUZ;202308200340;0;4
LUZ;202308200350;0;4
LUZ;202308200400;0;4
LUZ;202308200410;0;4
LUZ;202308200420;0;4
LUZ;202308200430;0;4
LUZ;202308200440;0;4
LUZ;202308200450;0;4
LUZ;202308200500;0;4
LUZ;202308200510;0;4
LUZ;202308200520;0;4
LUZ;202308200530;0;4
LUZ;202308200540;0;4
LUZ;202308200550;0;4
LUZ;202308200600;0;4
LUZ;202308200610;0;4
LUZ;202308200620;0;4
LUZ;202308200630;0;4
LUZ;202308200640;0;4
LUZ;202308200650;0;4
LUZ;202308200700;0;4
LUZ;202308200710;0;4
LUZ;202308200720;0;4
LUZ;202308200730;0;4
LUZ;202308200740;0;4
LUZ;202308200750;0;4
LUZ;202308200800;0;4
LUZ;202308200810;0;4
LUZ;202308200820;0;4
LUZ;202308200830;0;4
LUZ;202308200840;0;4
LUZ;202308200850;0;4
LUZ;202308200900;0;4
LUZ;202308200910;0;4
LUZ;202308200920;0;4
LUZ;202308200930;0;4
LUZ;202308200940;0;4
LUZ;202308200950;0;4
LUZ;202308201000;0;4
LUZ;202308201010;0;4
LUZ;202308201020;0;4
LUZ;202308201030;0;4
LUZ;202308201040;0;4
LUZ;202308201050;0;4
LUZ;202308201100;0;4
LUZ;202308201110;0;4
LUZ;202308201120;0;4
LUZ;202308201130;0;4
LUZ;202308201140;0;4
LUZ;202308201150;0;4
LUZ;202308201200;0;4
LUZ;202308201210;0;4
LUZ;202308201220;0;4
LUZ;202308201230;0;4
LUZ;202308201240;0;4
LUZ;202308201250;0;4
LUZ;202308201300;0;4
LUZ;202308201310;0;4
LUZ;202308201320;0;4
LUZ;202308201330;0;4
LUZ;202308201340;0;4
LUZ;202308201350;0;4
LUZ;202308201400;0;4
LUZ;202308201410;0;4
LUZ;202308201420;0;4
LUZ;202308201430;0;4
LUZ;202308201440;0;4
LUZ;202308201450;0;4
LUZ;202308201500;0;4
LUZ;202308201510;0;4
LUZ;202308201520;0;4
LUZ;202308201530;0;4
LUZ;202308201540;0;4
LUZ;202308201550;0;4
LUZ;202308201600;0;4
LUZ;202308201610;0;4
LUZ;202308201620;0;4
LUZ;202308201630;0;4
LUZ;202308201640;0;4
LUZ;202308201650;0;4
LUZ;202308201700;0;4
LUZ;202308201710;0;4
LUZ;202308201720;0;4
LUZ;202308201730;0;4
LUZ;202308201740;0;4
LUZ;202308201750;0;4
LUZ;202308201800;0;4
LUZ;202308201810;0;4
LUZ;202308201820;0;4
LUZ;202308201830;0;4
LUZ;202308201840;0;4
LUZ;202308201850;0;4
LUZ;202308201900;0;4
LUZ;202308201910;0;4
LUZ;202308201920;0;4
LUZ;202308201930;0;4
LUZ;202308201940;0;4
LUZ;202308201950;0;4
LUZ;202308202000;0;4
LUZ;202308202010;0;4
LUZ;202308202020;0;4
LUZ;202308202030;0;4
LUZ;202308202040;0;4
LUZ;202308202050;0;4
LUZ;202308202100;0;4
LUZ;202308202110;0;4
LUZ;202308202120;0;4
LUZ;202308202130;0;4
LUZ;202308202140;0;4
LUZ;202308202150;0;4
LUZ;202308202200;0;4
LUZ;202308202210;0;4
LUZ;202308202220;0;4
LUZ;202308202230;0;4
LUZ;202308202240;0;4
LUZ;202308202250;0;4
LUZ;202308202300;0;4
LUZ;202308202310;0;4
LUZ;202308202320;0;4
LUZ;202308202330;0;4
LUZ;202308202340;0;4
LUZ;202308202350;0;4
LUZ;202308210000;0;4
LUZ;202308210010;0;4
LUZ;202308210020;0;4
LUZ;202308210030;0;4
LUZ;202308210040;0;4
LUZ;202308210050;0;4
LUZ;202308210100;0;4
LUZ;202308210110;0;4
LUZ;202308210120;0;4
LUZ;202308210130;0;4
LUZ;202308210140;0;4
LUZ;202308210150;0;4
LUZ;202308210200;0;4
LUZ;202308210210;0;4
LUZ;202308210220;0;4
LUZ;202308210230;0;4
LUZ;202308210240;0;4
LUZ;202308210250;0;4
LUZ;202308210300;0;4
LUZ;202308210310;0;4
LUZ;202308210320;0;4
LUZ;202308210330;0;4
LUZ;202308210340;0;4
LUZ;202308210350;0;4
LUZ;202308210400;0;4
LUZ;202308210410;0;4
LUZ;202308210420;0;4
LUZ;202308210430;0;4
LUZ;202308210440;0;4
LUZ;202308210450;0;4
LUZ;202308210500;0;4
LUZ;202308210510;0;4
LUZ;202308210520;0;4
LUZ;202308210530;0;4
LUZ;202308210540;0;4
LUZ;202308210550;0;4
LUZ;202308210600;0;4
LUZ;202308210610;0;4
LUZ;202308210620;0;4
LUZ;202308210630;0;4
LUZ;202308210640;0;4
LUZ;202308210650;0;4
LUZ;202308210700;0;4
LUZ;202308210710;0;4
LUZ;202308210720;0;4
LUZ;202308210730;0;4
LUZ;202308210740;0;4
LUZ;202308210750;0;4
LUZ;202308210800;0;4
LUZ;202308210810;0;4
LUZ;202308210820;0;4
LUZ;202308210830;0;4
LUZ;202308210840;0;4
LUZ;202308210850;0;4
LUZ;202308210900;0;4
LUZ;202308210910;0;4
LUZ;202308210920;0;4
LUZ;202308210930;0;4
LUZ;202308210940;0;4
LUZ;202308210950;0;4
LUZ;202308211000;0;4
LUZ;202308211010;0;4
LUZ;202308211020;0;4
LUZ;202308211030;0;4
LUZ;202308211040;0;4
LUZ;202308211050;0;4
LUZ;202308211100;0;4
LUZ;202308211110;0;4
LUZ;202308211120;0;4
LUZ;202308211130;0;4
LUZ;202308211140;0;4
LUZ;202308211150;0;4
LUZ;202308211200;0;4
LUZ;202308211210;0;4
LUZ;202308211220;0;4
LUZ;202308211230;0;4
LUZ;202308211240;0;4
LUZ;202308211250;0;4
LUZ;202308211300;0;4
LUZ;202308211310;0;4
LUZ;202308211320;0;4
LUZ;202308211330;0;4
LUZ;202308211340;0;4
LUZ;202308211350;0;4
LUZ;202308211400;0;4
LUZ;202308211410;0;4
LUZ;202308211420;0;4
LUZ;202308211430;0;4
LUZ;202308211440;0;4
LUZ;202308211450;0;4
LUZ;202308211500;0;4
LUZ;202308211510;0;4
LUZ;202308211520;0;4
LUZ;202308211530;0;4
LUZ;202308211540;0;4
LUZ;202308211550;0;4
LUZ;202308211600;0;4
LUZ;202308211610;0;4
LUZ;202308211620;0;4
LUZ;202308211630;0;4
LUZ;202308211640;0;4
LUZ;202308211650;0;4
LUZ;202308211700;0;4
LUZ;202308211710;0;4
LUZ;202308211720;0;4
LUZ;202308211730;0;4
LUZ;202308211740;0;4
LUZ;202308211750;0;4
LUZ;202308211800;0;4
LUZ;202308211810;0;4
LUZ;202308211820;0;4
LUZ;202308211830;0;4
LUZ;202308211840;0;4
LUZ;202308211850;0;4
LUZ;202308211900;0;4
LUZ;202308211910;0;4
LUZ;202308211920;0;4
LUZ;202308211930;0;4
LUZ;202308211940;0;4
LUZ;202308211950;0;4
LUZ;202308212000;0;4
LUZ;202308212010;0;4
LUZ;202308212020;0;4
LUZ;202308212030;0;4
LUZ;202308212040;0;4
LUZ;202308212050;0;4
LUZ;202308212100;0;4
LUZ;202308212110;0;4
LUZ;202308212120;0;4
LUZ;202308212130;0;4
LUZ;202308212140;0;4
LUZ;202308212150;0;4
LUZ;202308212200;0;4
LUZ;202308212210;0;4
LUZ;202308212220;0;4
LUZ;202308212230;0;4
LUZ;202308212240;0;4
LUZ;202308212250;0;4
LUZ;202308212300;0;4
LUZ;202308212310;0;4
LUZ;202308212320;0;4
LUZ;202308212330;0;4
LUZ;202308212340;0;4
LUZ;202308212350;0;4
LUZ;202308220000;0;4
LUZ;202308220010;0;4
LUZ;202308220020;0;4
LUZ;202308220030;0;4
LUZ;202308220040;0;4
LUZ;202308220050;0;4
LUZ;202308220100;0;4
LUZ;202308220110;0;4
LUZ;202308220120;0;4
LUZ;202308220130;0;4
LUZ;202308220140;0;4
LUZ;202308220150;0;4
LUZ;202308220200;0;4
LUZ;202308220210;0;4
LUZ;202308220220;0;4
LUZ;202308220230;0;4
LUZ;202308220240;0;4
LUZ;202308220250;0;4
LUZ;202308220300;0;4
LUZ;202308220310;0;4
LUZ;202308220320;0;4
LUZ;202308220330;0;4
LUZ;202308220340;0;4
LUZ;202308220350;0;4
LUZ;202308220400;0;4
LUZ;202308220410;0;4
LUZ;202308220420;0;4
LUZ;202308220430;0;4
LUZ;202308220440;0;4
LUZ;202308220450;0;4
LUZ;202308220500;0;4
LUZ;202308220510;0;4
LUZ;202308220520;0;4
LUZ;202308220530;0;4
LUZ;202308220540;0;4
LUZ;202308220550;0;4
LUZ;202308220600;0;4
LUZ;202308220610;0;4
LUZ;202308220620;0;4
LUZ;202308220630;0;4
LUZ;202308220640;0;4
LUZ;202308220650;0;4
LUZ;202308220700;0;4
LUZ;202308220710;0;4
LUZ;202308220720;0;4
LUZ;202308220730;0;4
LUZ;202308220740;0;4
LUZ;202308220750;0;4
LUZ;202308220800;0;4
LUZ;202308220810;0;4
LUZ;202308220820;0;4
LUZ;202308220830;0;4
LUZ;202308220840;0;4
LUZ;202308220850;0;4
LUZ;202308220900;0;4
LUZ;202308220910;0;4
LUZ;202308220920;0;4
LUZ;202308220930;0;4
LUZ;202308220940;0;4
LUZ;202308220950;0;4
LUZ;202308221000;0;4
LUZ;202308221010;0;4
LUZ;202308221020;0;4
LUZ;202308221030;0;4
LUZ;202308221040;0;4
LUZ;202308221050;0;4
LUZ;202308221100;0;4
LUZ;202308221110;0;4
LUZ;202308221120;0;4
LUZ;202308221130;0;4
LUZ;202308221140;0;4
LUZ;202308221150;0;4
LUZ;202308221200;0;4
LUZ;202308221210;0;4
LUZ;202308221220;0;4
LUZ;202308221230;0;4
LUZ;202308221240;0;4
LUZ;202308221250;0;4
LUZ;202308221300;0;4
LUZ;202308221310;0;4
LUZ;202308221320;0;4
LUZ;202308221330;0;4
LUZ;202308221340;0;4
LUZ;202308221350;0;4
LUZ;202308221400;0;4
LUZ;202308221410;0;4
LUZ;202308221420;0;4
LUZ;202308221430;0;4
LUZ;202308221440;0;4
LUZ;202308221450;0;4
LUZ;202308221500;0;4
LUZ;202308221510;0;4
LUZ;202308221520;0;4
LUZ;202308221530;0;4
LUZ;202308221540;0;4
LUZ;202308221550;0;4
LUZ;202308221600;0;4
LUZ;202308221610;0;4
LUZ;202308221620;0;4
LUZ;202308221630;0;4
LUZ;202308221640;0;4
LUZ;202308221650;0;4
LUZ;202308221700;0;4
LUZ;202308221710;0;4
LUZ;202308221720;0;4
LUZ;202308221730;0;4
LUZ;202308221740;0;4
LUZ;202308221750;0;4
LUZ;202308221800;0;4
LUZ;202308221810;0;4
LUZ;202308221820;0;4
LUZ;202308221830;0;4
LUZ;202308221840;0;4
LUZ;202308221850;0;4
LUZ;202308221900;0;4
LUZ;202308221910;0;4
LUZ;202308221920;0;4
LUZ;202308221930;0;4
LUZ;202308221940;0;4
LUZ;202308221950;0;4
LUZ;202308222000;0;4
LUZ;202308222010;0;4
LUZ;202308222020;0;4
LUZ;202308222030;0;4
LUZ;202308222040;0;4
LUZ;202308222050;0;4
LUZ;202308222100;0;4
LUZ;202308222110;0;4
LUZ;202308222120;0;4
LUZ;202308222130;0;4
LUZ;202308222140;0;4
LUZ;202308222150;0;4
LUZ;202308222200;0;4
LUZ;202308222210;0;4
LUZ;202308222220;0;4
LUZ;202308222230;0;4
LUZ;202308222240;0;4
LUZ;202308222250;0;4
LUZ;202308222300;0;4
LUZ;202308222310;0;4
LUZ;202308222320;0;4
LUZ;202308222330;0;4
LUZ;202308222340;0;4
LUZ;202308222350;0;4
LUZ;202308230000;0;4
LUZ;202308230010;0;4
LUZ;202308230020;0;4
LUZ;202308230030;0;4
LUZ;202308230040;0;4
LUZ;202308230050;0;4
LUZ;202308230100;0;4
LUZ;202308230110;0;4
LUZ;202308230120;0;4
LUZ;202308230130;0;4
LUZ;202308230140;0;4
LUZ;202308230150;0;4
LUZ;202308230200;0;4
LUZ;202308230210;0;4
LUZ;202308230220;0;4
LUZ;202308230230;0;4
LUZ;202308230240;0;4
LUZ;202308230250;0;4
LUZ;202308230300;0;4
LUZ;202308230310;0;4
LUZ;202308230320;0;4
LUZ;202308230330;0;4
LUZ;202308230340;0;4
LUZ;202308230350;0;4
LUZ;202308230400;0;4
LUZ;202308230410;0;4
LUZ;202308230420;0;4
LUZ;202308230430;0;4
LUZ;202308230440;0;4
LUZ;202308230450;0;4
LUZ;202308230500;0;4
LUZ;202308230510;0;4
LUZ;202308230520;0;4
LUZ;202308230530;0;4
LUZ;202308230540;0;4
LUZ;202308230550;0;4
LUZ;202308230600;0;4
LUZ;202308230610;0;4
LUZ;202308230620;0;4
LUZ;202308230630;0;4
LUZ;202308230640;0;4
LUZ;202308230650;0;4
LUZ;202308230700;0;4
LUZ;202308230710;0;4
LUZ;202308230720;0;4
LUZ;202308230730;0;4
LUZ;202308230740;0;4
LUZ;202308230750;0;4
LUZ;202308230800;0;4
LUZ;202308230810;0;4
LUZ;202308230820;0;4
LUZ;202308230830;0;4
LUZ;202308230840;0;4
LUZ;202308230850;0;4
LUZ;202308230900;0;4
LUZ;202308230910;0;4
LUZ;202308230920;0;4
LUZ;202308230930;0;4
LUZ;202308230940;0;4
LUZ;202308230950;0;4
LUZ;202308231000;0;4
LUZ;202308231010;0;4
LUZ;202308231020;0;4
LUZ;202308231030;0;4
LUZ;202308231040;0;4
LUZ;202308231050;0;4
LUZ;202308231100;0;4
LUZ;202308231110;0;4
LUZ;202308231120;0;4
LUZ;202308231130;0;4
LUZ;202308231140;0;4
LUZ;202308231150;0;4
LUZ;202308231200;0;4
LUZ;202308231210;0;4
LUZ;202308231220;0;4
LUZ;202308231230;0;4
LUZ;202308231240;0;4
LUZ;202308231250;0;4
LUZ;202308231300;0;4
LUZ;202308231310;0;4
LUZ;202308231320;0;4
LUZ;202308231330;0;4
LUZ;202308231340;0;4
LUZ;202308231350;0;4
LUZ;202308231400;0;4
LUZ;202308231410;0;4
LUZ;202308231420;0;4
LUZ;202308231430;0;4
LUZ;202308231440;0;4
LUZ;202308231450;0;4
LUZ;202308231500;0;4
LUZ;202308231510;0;4
LUZ;202308231520;0;4
LUZ;202308231530;0;4
LUZ;202308231540;0;4
LUZ;202308231550;0;4
LUZ;202308231600;0;4
LUZ;202308231610;0;4
LUZ;202308231620;0;4
LUZ;202308231630;0;4
LUZ;202308231640;0;4
LUZ;202308231650;0;4
LUZ;202308231700;0;4
LUZ;202308231710;0;4
LUZ;202308231720;0;4
LUZ;202308231730;0;4
LUZ;202308231740;0;4
LUZ;202308231750;0;4
LUZ;202308231800;0;4
LUZ;202308231810;0;4
LUZ;202308231820;0;4
LUZ;202308231830;0;4
LUZ;202308231840;0;4
LUZ;202308231850;0;4
LUZ;202308231900;0;4
LUZ;202308231910;0;4
LUZ;202308231920;0;4
LUZ;202308231930;0;4
LUZ;202308231940;0;4
LUZ;202308231950;0;4
LUZ;202308232000;0;4
LUZ;202308232010;0;4
LUZ;202308232020;0;4
LUZ;202308232030;0;4
LUZ;202308232040;0;4
LUZ;202308232050;0;4
LUZ;202308232100;0;4
LUZ;202308232110;0;4
LUZ;202308232120;0;4
LUZ;202308232130;0;4
LUZ;202308232140;0;4
LUZ;202308232150;0;4
LUZ;202308232200;0;4
LUZ;202308232210;0;4
LUZ;202308232220;0;4
LUZ;202308232230;0;4
LUZ;202308232240;0;4
LUZ;202308232250;0;4
LUZ;202308232300;0;4
LUZ;202308232310;0;4
LUZ;202308232320;0;4
LUZ;202308232330;0;4
LUZ;202308232340;0;4
